file_id,title,contract_num,advertiser,gross_amount,flight_from,flight_to,issues,url
43480fcb-62a2-5762-8762-73c037d4f38d,Rosendale Republican Congress 698088 0428-0504,69808804,Rosendale/Republican/Congress,"$1,985.00",04/28/20,05/04/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/43480fcb-62a2-5762-8762-73c037d4f38d.pdf
033a3aa3-f208-0fb3-438c-f5fa2ee229bd,Roy Cooper 10_27-11_11542137--1,1542137,Roy Cooper for Governor,"$210,300.00",10/27/20,11/02/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/033a3aa3-f208-0fb3-438c-f5fa2ee229bd.pdf
69f08134-9346-2efd-db4d-92797ab01cc9,Roy Cooper 4th qtr orders 9.1-11.3,,Roy Cooper for Governor,,,,token,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/69f08134-9346-2efd-db4d-92797ab01cc9.pdf
d79b874c-c486-7884-e17c-b297e5e77471,Roy Cooper est8055 order 2492645,2492645,POL/Roy Cooper/Governor/NC/Dem,"$9,260.00",10/27/20,11/02/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/d79b874c-c486-7884-e17c-b297e5e77471.pdf
7bbe366d-1e09-b2c3-e969-c45940fc5d71,S Fagan for Secretary of State - Contract 90171 Rev 1 - 5-05-20 to 5-1520,90171,COMMITTEE TO ELECT SHEMIA FAGAN,"$4,485.00",05/05/20,05/15/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/7bbe366d-1e09-b2c3-e969-c45940fc5d71.pdf
aa7e85a5-922d-a0fe-1ae7-167e6f839d5c,SAFE SCHOOLS - YES ON PROP 13 021820-022420 1978219-2 INVOICE,1978219-2,Safe Schools & Healthy Learning- Yes on Prop 13,"$7,700.00",02/18/20,02/24/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/aa7e85a5-922d-a0fe-1ae7-167e6f839d5c.pdf
d050e677-ef3f-5d09-2c81-2b287fe422cb,SALANGO FOR WV WTAP 1625619,1625619,SALANGO FOR WEST VIRGINIA,"$8,330.00",05/25/20,05/31/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/d050e677-ef3f-5d09-2c81-2b287fe422cb.pdf
c9204d82-eacf-ba02-dc18-d2c10df9e9a9,SALNAGO FOR WV WOVA 1625712,1625712,SALANGO FOR WEST VIRGINIA,$655.00,06/01/20,06/08/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/c9204d82-eacf-ba02-dc18-d2c10df9e9a9.pdf
4f34dc05-eb8f-88f8-aa6a-587156f190f2,SEAN ZUKOWSKY GREENVILLE COUNTY SHERIFF 010620 ORDER,1969355,Zukowsky/R/Sheriff,$900.00,01/07/20,01/07/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/4f34dc05-eb8f-88f8-aa6a-587156f190f2.pdf
61b76c06-07b8-78be-714b-ede0a8976d9b,SLF_est 5184,2483103,POL/Senate Leadership Fund PAC,"$76,695.00",10/06/20,10/12/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/61b76c06-07b8-78be-714b-ede0a8976d9b.pdf
1c5419fc-3062-f249-8393-ec823f09708c,STEYER 1.14.20-1.20.20 ORDER #26780731,2335269,POL/Tom Steyer/President/US/Dem,"$35,565.00",01/14/20,01/20/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/1c5419fc-3062-f249-8393-ec823f09708c.pdf
1ddf64fb-65ba-f3db-eb89-8cb9a2802a5a,STEYER 1.14.20-1.20.20 ORDER #26780733,2335244,POL/Tom Steyer/President/US/Dem,"$2,930.00",01/14/20,01/20/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/1ddf64fb-65ba-f3db-eb89-8cb9a2802a5a.pdf
e6846bc9-a6f0-60f0-544f-a80e697b2aec,STEYER 1903525-1 INVOICE,1903525-1,POL/ Tom Steyer / D / PRES / US,"$4,215.00",12/24/19,12/30/19,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/e6846bc9-a6f0-60f0-544f-a80e697b2aec.pdf
805aafc6-4723-142b-fbb6-7876a8f14bad,STEYER 2.26.20-2.29.20 ORDER 26808359,2394321,POL/Tom Steyer/President/US/Dem,"$16,045.00",02/26/20,02/29/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/805aafc6-4723-142b-fbb6-7876a8f14bad.pdf
8f9ef6ff-d698-9411-e721-5654e77df1ea,STEYER NAB FORM 2.6.20,,Tom Steyer 2020,,,,Type,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/8f9ef6ff-d698-9411-e721-5654e77df1ea.pdf
6ecbcefb-9add-497c-be34-144bcb5ebfb7,STEYER.D.PRESIDENT 021820-022420 1982920-1 INVOICE,1982920-1,Steyer/D/President,"$63,600.00",02/18/20,02/24/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/6ecbcefb-9add-497c-be34-144bcb5ebfb7.pdf
3b728cb0-9fe1-bd74-6fd2-c5ea1ea745de,STEYER.D.PRESIDENT 021920 - 022420 1983398 CONTRACT NAB,1983398,Steyer/D/President,"$22,800.00",02/19/20,02/24/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/3b728cb0-9fe1-bd74-6fd2-c5ea1ea745de.pdf
5b40f242-d219-7b52-3bab-2ecf7453ff95,Salango for West Virginia 1621917-1 Invoice,1621917-1,SALANGO FOR WEST VIRGINIA,"$5,360.00",05/18/20,06/08/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/5b40f242-d219-7b52-3bab-2ecf7453ff95.pdf
85f267ee-6375-0ab8-d1fb-b41acfd854fa,Salango for West Virginia 1633121 5-26 to 5-31 WDTV Order,1633121,SALANGO FOR WEST VIRGINIA,"$3,510.00",05/26/20,05/31/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/85f267ee-6375-0ab8-d1fb-b41acfd854fa.pdf
75764d42-e5c5-7fac-bdcf-6f1973496ae8,Sam Adams 1397482 Contract,1397482,Friends of Sam Adams-D,"$19,755.00",05/07/20,05/19/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/75764d42-e5c5-7fac-bdcf-6f1973496ae8.pdf
dc6d73e4-df80-b018-42d1-8215f2516702,Sanders #2338688 February Invoice,2338688-1,POL/BernieSanders/President/US/Dem,"$8,875.00",01/28/20,02/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/dc6d73e4-df80-b018-42d1-8215f2516702.pdf
45406305-6782-34b4-1231-67d6483a93dd,Sanders 2.24-2.26.20 273338,273338,BERNIE 2020,$45.00,02/24/20,02/26/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/45406305-6782-34b4-1231-67d6483a93dd.pdf
cb518055-f067-1c85-e28d-b1a5a6b62cb4,Sanders Invoice 1326921-1,1326921-1,Bernie Sanders for President-D,"$2,364.00",01/14/20,01/20/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/cb518055-f067-1c85-e28d-b1a5a6b62cb4.pdf
1b358fdc-a965-a084-7083-c275e7b7064f,Sanders Invoice 1328762-2,1328762-2,Bernie Sanders for President-D,$65.00,01/28/20,02/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/1b358fdc-a965-a084-7083-c275e7b7064f.pdf
b1c76403-ede0-1bc1-29f4-9afc2a0d47d3,Sanders Order 1328762 R2,1328762,Bernie Sanders for President-D,"$19,294.00",01/28/20,02/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/b1c76403-ede0-1bc1-29f4-9afc2a0d47d3.pdf
3446ada9-ed5c-86a8-f237-190be5851005,"Sanders, Bernie - President - Dem #4267193 (03.04-03.09.20)",4267193,Bernie Sanders for President-D,$145.00,03/04/20,03/09/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/3446ada9-ed5c-86a8-f237-190be5851005.pdf
130d63b8-d072-a734-189a-807e0500a7d0,"Sanders, Bernie Invoice 1524084-2",1524084-2,1524084-2,"$2,970.00",02/19/20,02/25/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/130d63b8-d072-a734-189a-807e0500a7d0.pdf
4e5d0ed1-ead2-15ad-c44b-e0105bee7439,Sanders-D-President 01-28-2020 WNNE INVOICE,1970240-1,Sanders/D/President,$210.00,01/28/20,02/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/4e5d0ed1-ead2-15ad-c44b-e0105bee7439.pdf
4e1c4012-34b3-a73b-c40c-85f1bd0c4b32,Sandy Lee 2.28-3.3.20 invoice,1986029-1,Sandy Lee/D/Circuit Court Judge,"$2,255.00",02/28/20,03/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/4e1c4012-34b3-a73b-c40c-85f1bd0c4b32.pdf
2ab23f4b-7df5-5756-938b-86909ce6ca6f,Sarah Riggs Amico for US Senate WXIA New Contract 2010725,2010725,POL/ Sarah Riggs Amico/ D/ US SEN/ GA,"$4,025.00",06/08/20,06/08/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/2ab23f4b-7df5-5756-938b-86909ce6ca6f.pdf
a01d572b-b923-1a0a-4dc3-68666638f33c,Schellar for Congress 280279 Invoice,P120050102,SCHELLER FOR CONGRESS,"$34,220.00",05/18/20, 05/26/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/a01d572b-b923-1a0a-4dc3-68666638f33c.pdf
2579872e-a851-098e-15a4-10e1a7f086b7,Scheller for Congress - order 36276 - Contract,36276,Scheller for Congress,"$3,995.00",05/27/20,06/02/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/2579872e-a851-098e-15a4-10e1a7f086b7.pdf
fb4d8868-0de2-3017-686d-69051e7a14b1,Scott.Order.Est 1432,2015382,Scott/D/Mayor,"$3,375.00",05/25/20,06/01/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/fb4d8868-0de2-3017-686d-69051e7a14b1.pdf
5a48de71-e900-458b-cb53-7302cbfa2d71,Security is Strength PAC Order 26824876 MG1,26824876,Security Is Strength PAC,"$12,800.00",3/9/20,3/24/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/5a48de71-e900-458b-cb53-7302cbfa2d71.pdf
76d651f1-c3ba-adbf-db6e-5b6a88fbf3cb,Senate Leadership Fund 4383014 Contract 0908-0914,4383014,Senate Leadership Fund (111192),"$27,770.00",09/08/20,09/14/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/76d651f1-c3ba-adbf-db6e-5b6a88fbf3cb.pdf
485192b9-fd63-3c30-8432-48889ef37eb2,Senate Leadership Fund 708984 Order 1013-1019,708984,Senate Leadership Fund,"$91,075.00",10/13/20,10/19/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/485192b9-fd63-3c30-8432-48889ef37eb2.pdf
348ce678-b726-597f-721f-a91398f38498,Senate Leadership Fund 708985 Order 0915-0921,708985,Senate Leadership Fund,"$62,275.00",09/15/20,09/21/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/348ce678-b726-597f-721f-a91398f38498.pdf
cce7c104-b051-ece9-f25d-b6afa24d8ca7,Senate Leadership Fund NAB 1563327,1563327,Senate Leadership Fund,,10/20,10/26/20,Type,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/cce7c104-b051-ece9-f25d-b6afa24d8ca7.pdf
c178ec8d-c04a-8639-1700-a3c67c2bff13,Senate Majority PAC 513285--1,513285,Senate Majority Pac,"$26,855.00",03/17/20,03/30/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/c178ec8d-c04a-8639-1700-a3c67c2bff13.pdf
7a5202c4-a8f1-365b-d5b5-5b704b667991,Senate Majority PAC 702263 Order 0502-0522,702263,Senate Majority PAC,"$90,330.00",05/02/20,05/22/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/7a5202c4-a8f1-365b-d5b5-5b704b667991.pdf
53dfefc1-a29e-6899-819a-3f8903cc275c,Senate Majority PAC 8103 8_18-8_24 1585242--1,1585242,Senate Majority PAC,"$88,300.00",08/18/20,08/24/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/53dfefc1-a29e-6899-819a-3f8903cc275c.pdf
42abdbf1-aed5-9faa-57d9-2557b4133b16,Senate Majority PAC 8105 9_11-9_7 1585507--1,1585507,Senate Majority PAC,"$97,100.00",09/01/20,09/07/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/42abdbf1-aed5-9faa-57d9-2557b4133b16.pdf
728f1059-f5d2-a497-978e-995802b4896e,Senate Majority PAC Order 1593895,1593895,Senate Majority PAC,"$136,575.00",10/20/20,10/26/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/728f1059-f5d2-a497-978e-995802b4896e.pdf
c7664830-88d8-a1b5-c978-e0e0a1190f35,Senate Majority PAC_033020,,,,,,Type,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/c7664830-88d8-a1b5-c978-e0e0a1190f35.pdf
6ac70915-66b7-8462-42db-e4f35a2296e1,Senate Majority Pac 1984220 10.20-1026,1984220,ISS/ Senate Majority PAC,"$288,775.00",10/20/20,10/26/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/6ac70915-66b7-8462-42db-e4f35a2296e1.pdf
8dcf9ff3-84b2-5fd3-83e3-dbf8cb4def3c,Senate Majority Pac Invoice #1369718-2,1369718-2,Senate Majority PAC,$75.00,03/24/20,03/30/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/8dcf9ff3-84b2-5fd3-83e3-dbf8cb4def3c.pdf
8ce03a7a-aa9c-da14-a16e-dabbec938595,Senate Majority Pac Invoice 1354128-4,1354128-4,Senate Majority PAC,$650.00,02/25/20,03/16/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/8ce03a7a-aa9c-da14-a16e-dabbec938595.pdf
58a42447-229f-9cd6-38da-b140cf4ab7e5,Senate Majority Pac Invoice 1403326-2,1403326-2,Senate Majority PAC,"$6,950.00",05/20/20,05/26/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/58a42447-229f-9cd6-38da-b140cf4ab7e5.pdf
75ab6bb9-861f-6624-1a8e-9dcb15a4ae5f,Senate Majority Pac Order 1390422,1390422,Senate Majority PAC,"$56,725.00",10/13/20,10/19/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/75ab6bb9-861f-6624-1a8e-9dcb15a4ae5f.pdf
93cd08d3-28b1-31c0-8902-4060655fcb91,Sergio Munoz Invoice# KT20020037,KT20020037,SERGIO MUNOZ JR,"$4,720.00",02/15/20,02/23/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/93cd08d3-28b1-31c0-8902-4060655fcb91.pdf
a595c1e2-02e6-a157-6778-95fa1347a7d3,Sessions for Senate Invoice 110257-1,110257-1,Pol/J Sessions/R/SEN/AL,$260.00,01/17/20,01/23/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/a595c1e2-02e6-a157-6778-95fa1347a7d3.pdf
64079bca-e681-517e-caf0-d481ea70a675,Shaw for AL Supreme Court. Invoice 1526820-2,1526820-2,Shaw for AL Supreme Court,"$7,450.00",02/17/20,02/24/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/64079bca-e681-517e-caf0-d481ea70a675.pdf
e35e4852-2bb2-3d9f-5201-52b5cf13ff96,Sheila Dixon May Invoice #250020137,250020137,Friends of Sheila Dixon,"$15,125.00",04/28/20,05/04/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/e35e4852-2bb2-3d9f-5201-52b5cf13ff96.pdf
ef7a6fa4-1dec-6c74-7683-b7cd529b9f31,Smith 1612893 2 ESAZ June 2020,1612893-2,Smith for Governor,$140.00,05/04/20,06/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/ef7a6fa4-1dec-6c74-7683-b7cd529b9f31.pdf
4add49ba-5a10-92b4-36d4-999b09a9b27a,Spencer April 2002894-1,2002894-1,Spencer/City Attorney,"$2,285.00",04/05/20,04/07/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/4add49ba-5a10-92b4-36d4-999b09a9b27a.pdf
0372fe64-8552-92cc-f727-b6e5327e402d,Station Contract Slawson KWTX 021920 022820,1528945,Cody Johnson,"$31,190.00",02/19/20,03/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/0372fe64-8552-92cc-f727-b6e5327e402d.pdf
829d0d7a-1ea6-7b14-400f-2fa05d38dea4,Stein 1013_1019 Est. 8120 ORD TV wNAB,1981815,POL/ Josh Stein / D / Attorney General,"$23,945.00",10/13/20,10/19/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/829d0d7a-1ea6-7b14-400f-2fa05d38dea4.pdf
eabf486e-2ff6-c060-68b7-fcf5363bde66,Steve Daines for Montana 4337467 Invoice Apr,4337467,Steve Daines for Montana,"$6,170.00",3/30/2020,4/26/202,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/eabf486e-2ff6-c060-68b7-fcf5363bde66.pdf
bbb5a335-7d9e-b232-3c6d-842451e55f86,Steve Daines for Montana 4356152 Contract 0501-0507,4356152,Steve Daines for Montana-R (135449),"$7,190.00",05/01/20,05/07/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/bbb5a335-7d9e-b232-3c6d-842451e55f86.pdf
bf60ae1f-bcf5-bead-e14a-aeb2a21fa30d,Steyer Invoice 1315524-1,1315524-1,Tom Steyer for President-D,"$4,055.00",12/31/19,01/06/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/bf60ae1f-bcf5-bead-e14a-aeb2a21fa30d.pdf
9c97e029-a04d-611c-39f7-8c5f831ee21d,Steyer Invoice 1316670-1,1316670-1,TomSteyerfor President,$200.00,12/31/19,01/06/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/9c97e029-a04d-611c-39f7-8c5f831ee21d.pdf
0184c40e-1467-7368-6eb9-0395acd37689,Steyer Invoice 1336165-2,1336165-2,Tom Steyer for President,$40.00,01/28/20,02/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/0184c40e-1467-7368-6eb9-0395acd37689.pdf
e7ae3f0b-dad9-06f2-3adf-b5e86f862421,Steyer KFRE Inv1357634-1,1357634-1,Tom Steyer for President-D,"$1,720.00",02/29/20,03/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/e7ae3f0b-dad9-06f2-3adf-b5e86f862421.pdf
3441442c-15ec-c8f9-264f-3c3724a26af2,Steyer Order 1322734,1322734,Tom Steyer for President-D,"$21,125.00",01/07/20,01/13/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/3441442c-15ec-c8f9-264f-3c3724a26af2.pdf
28aadaf0-04c0-74aa-7d04-727904f059e1,Steyer Order 1331293 R3,1331293,Tom Steyer for President-D,"$6,975.00",01/21/20,01/27/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/28aadaf0-04c0-74aa-7d04-727904f059e1.pdf
109d2451-a80d-fdab-9f98-e0bdf2d42895,Steyer WAGT 1456957-2,1456957-2,Tom Steyer 2020,$195.00,12/24/19,12/30/19,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/109d2451-a80d-fdab-9f98-e0bdf2d42895.pdf
d6176157-1b13-61d7-bbf0-a70a0365707a,Steyer WCIV 4255992,26806691,Tom Steyer for President 2020,"$3,650.00",2/22/20,2/29/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/d6176157-1b13-61d7-bbf0-a70a0365707a.pdf
21ee316b-872b-d5a3-c2c9-5d7279cc3693,Steyer _ President - D _ Invoice 1348586-2,1348586-2,Tom Steyer for President-D,"$3,480.00",02/18/20,02/24/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/21ee316b-872b-d5a3-c2c9-5d7279cc3693.pdf
fefc1fe0-a8e1-b9c8-d5dd-048e8b86108a,Stronger NC est8293 order 2485756,2485756,POL/A Stronger North Carolina PAC,"$2,040.00",10/13/20,10/19/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/fefc1fe0-a8e1-b9c8-d5dd-048e8b86108a.pdf
cc014f21-afe4-a3b7-dd96-b458746fd767,Stuart Feb 24 Invoice,4259289,Robert Stuart for Baldwin County S,$625.00,2/24/2020,3/1/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/cc014f21-afe4-a3b7-dd96-b458746fd767.pdf
8012f928-879f-d133-d539-ac40deb9ca5d,Suplizio For State Senate-R Invoice 7452303 for Contract 4381260,4381260,Suplizlo for State Senate,"$8,800.00",5/1/2020,5/31/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/8012f928-879f-d133-d539-ac40deb9ca5d.pdf
15262983-7227-5abf-803b-1089dfad4494,Suplizio for State Senate-R Invoice 7452240  for Contract 4360160,4360160,Suplizio for State Senate-R,"$17,650.00",5/1/2020,5/31/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/15262983-7227-5abf-803b-1089dfad4494.pdf
13a8e616-7a22-7345-6c98-eefc9dcf15fe,T&P PAC est567 order 2486250,2486250,POL/Truth & Prosperity PAC,"$1,650.00",10/06/20,10/12/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/13a8e616-7a22-7345-6c98-eefc9dcf15fe.pdf
26f93989-43f9-321f-417c-20d587b9d469,T&P_est569,2482510,POL/Truth & Prosperity PAC,"$4,500.00",10/20/20,10/26/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/26f93989-43f9-321f-417c-20d587b9d469.pdf
3874b015-8c4f-2a34-b461-ce049874dc07,THOM TILLIS US SENATE 051220 ORDER,2011352,Tillis/R/US Senate,"$5,200.00",09/29/20,10/05/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/3874b015-8c4f-2a34-b461-ce049874dc07.pdf
6135cac3-ec97-4588-4fbb-689db748d424,TOM STEYER 2020 271089 JAN 2020 INVOICE,L120010032,Tom Steyer 2020,"$20,000.00",01/25/20,02/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/6135cac3-ec97-4588-4fbb-689db748d424.pdf
9a839161-54ba-3ae4-ec4a-824356c6adde,TOM STEYER 2020 271765 FEB 2020 INVOICE,L120020329,Tom Steyer 2020,"$147,400.00",02/03/20,02/10/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/9a839161-54ba-3ae4-ec4a-824356c6adde.pdf
9ed3362a-84b4-1d8e-7aab-1ed898008b16,TOM STEYER FOR PRESIDENT 2020-WCTI-4250544 INVOICE WCTI,4250544,Tom Steyer for President,"$6,414.00",2/17/2020,2/23/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/9ed3362a-84b4-1d8e-7aab-1ed898008b16.pdf
0d2b81dc-3d1b-38fc-de12-74135be2da22,TOM STEYER PRESIDENT 011720 NAB FORM,,Tom Steyer 2020 (TomSteyer),"$35,445",,,Type,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/0d2b81dc-3d1b-38fc-de12-74135be2da22.pdf
7b053aba-37bd-ff0a-f935-1c952f13c727,TOM STEYER PRESIDENT 022120 ORDER,1984711,Steyer/D/President,"$31,550.00",02/22/20,02/29/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/7b053aba-37bd-ff0a-f935-1c952f13c727.pdf
ecf2759a-d672-73cf-158c-e9c948e87777,TOM STEYER PRESIDENT 030620 INVOICE,1982463-2,Steyer/D/President,"$4,650.00",02/18/20,02/24/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/ecf2759a-d672-73cf-158c-e9c948e87777.pdf
f8916326-4b03-e0c6-6f27-6ff825c8da51,TOM STEYER PRESIDENT ORD276967 FED INVOICE,120015884,Tom Steyer 2020,"$186,240.00",02/11/20,02/17/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/f8916326-4b03-e0c6-6f27-6ff825c8da51.pdf
08560ca2-8832-bd62-8674-1ed14b677f23,TPA_1990774-1,1990774-1,ISS/ Taxpayers Protection Alliance PAC,"$23,125.00",04/27/20,05/04/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/08560ca2-8832-bd62-8674-1ed14b677f23.pdf
4bfca5a0-0e93-ed57-b06b-d2d25b8f16a0,TSTE 0218-0224 - 2383065 ORD REV,2383065,POL/Tom Steyer/President/US/Dem,"$89,260.00",02/18/20,02/24/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/4bfca5a0-0e93-ed57-b06b-d2d25b8f16a0.pdf
3494366c-36b3-7a33-4a23-34c5654a33f3,Teresa Tomlinson Invoice 5.24.20,330016918,Teresa Tomlinson for Senate,"$2,620.00",05/12/20,05/18/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/3494366c-36b3-7a33-4a23-34c5654a33f3.pdf
2aac88c6-7849-4aa6-5315-5ceeabbdcf73,Teresa Tomlinson for Senate Invoice 1022230-1,1022230-1,Teresa Tomlinson for Senate,"$5,780.00",05/26/20,06/01/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/2aac88c6-7849-4aa6-5315-5ceeabbdcf73.pdf
030a8ffe-9abb-57ad-2e82-58312730c0f6,Teresa Tomlinson for US Senate WXIA New Contract 2005382,2005382,POL/ Teresa Tomlinson/ D/ US SENATE/ GA,$250.00,05/28/20,06/01/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/030a8ffe-9abb-57ad-2e82-58312730c0f6.pdf
1172b16a-636e-496d-0969-6b726aae12aa,Thiru  Vignarajah D - Mayor contract 4158079 12-26-19 -- 1-3-20,4158079,Thiru Vignarajah-D,"$1,400.00",12/26/19,01/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/1172b16a-636e-496d-0969-6b726aae12aa.pdf
7e21d206-2ed3-3d2c-5c44-5431221d076e,Thiru Vignarajah February Invoice #250018578,250018578,Thiru Vignarajah 2020,"$1,500.00",01/20/20,02/09/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/7e21d206-2ed3-3d2c-5c44-5431221d076e.pdf
41ec93b2-fd39-ca03-db62-e82dda237eee,Thrasher 1637585 1 WQCW June,1637585-1,Woody Thrasher for Governor 2020,$900.00,06/01/20,06/09/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/41ec93b2-fd39-ca03-db62-e82dda237eee.pdf
e265b0f3-c204-1c1a-80f8-5e0e27f436cd,Tillis For Senate - Contract #4075747 - 02.25 - 03.02,4075747,TIllis for Senate-R,"$1,050.00",02/25/20,03/02/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/e265b0f3-c204-1c1a-80f8-5e0e27f436cd.pdf
9eeb8156-7a66-bfa6-56dd-2d57d0747495,Tillis For Senate - Contract #4075747 - REVISION 02.25 - 03.02,26588159,Tillis for Senate,$0.00,2/25/20,3/2/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/9eeb8156-7a66-bfa6-56dd-2d57d0747495.pdf
572cbb36-6ee2-28d0-f3e3-d26356fce3a2,Tillis Order 9826873,9826873,POLI/T TILLIS/R/SEN/NC,"$9,200.00",OCT13/20,OCT19/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/572cbb36-6ee2-28d0-f3e3-d26356fce3a2.pdf
