id	product_desc	advertiser	agency_name	order_revision	alt_order_no	estimate	flight_from	flight_to	original_date	revision_date	order_type	buying_contact	billing_contact	demographic	product_codes	priority	revenue_codes	primary_ae	sales_office	sales_region	billing_type	billing_calendar	billing_cycle	agency_commission	new_business_through	order_separation	advertiser_external_id	agency_external_id	page	total_pages	product_desc_original	advertiser_original
WBTV_14037213735926	Api	American Petroleum Institute	Strategic Media Services	1090200 	07079174 		2014-04-21	2014-04-27	2014-02-27	2014-03-04	Political 		1911 North Ft Myer Drive Arlington, VA 22209 	A35+	PL20 	P5 	Agency, Political, Pol-Issue 	Dave Clark 	T-DC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	API 	ISS/American Petroleum Institute 
WBTV_14037215082119	Api Choose Energy	American Petroleum Institute	Strategic Media Services	1112991 	07136200 	1875 	2014-04-14	2014-04-20	2014-03-31	2014-03-31	GENERAL 		1911 North Ft Myer Drive Arlington, VA 22209 	A35+	PL20 	P3 	Agency, Political, Pol-Issue 	Dave Clark 	T-DC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	API - CHOOSE ENERGY 	ISS/American Petroleum Institute 
WBTV_14037217187762	Api	American Petroleum Institute	Strategic Media Services	1090148 	07079119 	3299 	2014-04-14	2014-04-20	2014-02-27	2014-03-04	Political 		1911 North Ft Myer Drive Arlington, VA 22209 	A35+	PL20 	P5 	Agency, Political, Pol-Issue 	Dave Clark 	T-DC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	API 	ISS/American Petroleum Institute 
WBTV_14037218529623	Api	American Petroleum Institute	Strategic Media Services	1090141 	07079105 	3299 	2014-03-24	2014-03-31	2014-02-27	2014-03-05	Political 		1911 North Ft Myer Drive Arlington, VA 22209 	A35+	PL20 	P5 	Agency, Political, Pol-Issue 	Dave Clark 	T-DC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	API 	ISS/American Petroleum Institute 
WBTV_14037220365726	Api	American Petroleum Institute	Strategic Media Services	1090122 	07079046 	3299 	2014-03-17	2014-03-23	2014-02-27	2014-03-05	Political 		1911 North Ft Myer Drive Arlington, VA 22209 	A35+	PL20 	P5 	Agency, Political, Pol-Issue 	Dave Clark 	T-DC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	API 	ISS/American Petroleum Institute 
WBTV_14056945388597	Generation Opportunity	Generation Opportunity	Smart Media Group	1143448 	07202920 	611701 	2014-06-11	2014-07-01	2014-07-18	2014-07-18	Political 		1427 Leslie Avenue Alexandria, VA 22301 	A35+	PL20 	P3 	Agency, Political, Pol-Issue 	Dave Clark 	T-DC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	7	GEN. OPPORTUNITY 	ISS/Generation Opportunity 
WBTV_14067460675124	Hagan for Senate	Hagan Kay/D/United States Senate	Screen Strategies Media	1170367 		663 	2014-08-06	2014-08-12	2014-07-30	2014-07-30	Political 		11150 Fairfax Blvd, Suite 505 Fairfax, VA 22030 	A35+	PL820 	P3 	Agency, Political, Pol-Candidate 	Patti Goodnight 	WBTVN 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	HAGAN FOR SENATE 8/6-12/2014 TV 	POL/Hagan, Kay/D/United States Senate 
WBTV_14075015458596	Hagan for Senate	Hagan Kay/D/United States Senate	Screen Strategies Media	1173731 		710 	2014-08-13	2014-08-21	2014-08-07	2014-08-07	Political 		11150 Fairfax Blvd, Suite 505 Fairfax, VA 22030 	A35+	PL820 	P3 	Agency, Political, Pol-Candidate 	Patti Goodnight 	WBTVN 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	Hagan for Senate 8/13-21/2014 TV 	POL/Hagan, Kay/D/United States Senate 
WBTV_14079427254393	Concerned Veterans for America	Concerned Veterans for America	Smart Media Group	1157422 	7296313 	NC8068 	2014-08-06	2014-08-12	2014-06-30	2014-08-07	Political 		1427 Leslie Avenue Alexandria, VA 22301 	A18+	PL20 	P3 	Agency, Political, Pol-Issue 	Dave Clark 	T-DC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	CONCERNED VETS 4 AM 	ISS/Concerned Veterans for America 
WBTV_14080410129556	Carolina Rising	Carolina Rising	Crossroads Media	1175524 	07310644 	1959 	2014-08-15	2014-08-24	2014-08-13	2014-08-13	Political 		66 Canal Center Plaza Alexandria, VA 22314 	A35+	PL20 	P3 	Agency, Political, Pol-Issue 	Dave Clark 	T-DC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	7	CAROLINA RISING 	ISS/Carolina Rising 
WBTV_14098639946819	Hagan for Senate	Hagan Kay/D/United States Senate	Screen Strategies Media	1184711 		813 	2014-09-09	2014-09-15	2014-09-04	2014-09-04	Political 		11150 Fairfax Blvd, Suite 505 Fairfax, VA 22030 	A35+	PL820 	P3 	Agency, Political, Pol-Candidate 	Patti Goodnight 	WBTVN 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	Hagan for Senate 9/9-15/2014 TV 	POL/Hagan, Kay/D/United States Senate 
WBTV_14103766519668	NRSC IE	National Republican Senatorial Committee	National Media Research Planning and Placement	1136409 	07187575 	4280 	2014-09-02	2014-09-08	2014-09-09	2014-09-09	Political 		815 Slaters Lane Alexandria, VA 22314 	A35-64	PL20 	P3 	Agency, Political, Pol-Issue 	Dave Clark 	T-DC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	9	NRSC IE-NC 9/02 	ISS/National Republican Senatorial Committee 
WBTV_14104626140900	Senate Majority PAC	Senate Majority PAC	Waterfront Strategies	1177049 	07319249 	3391 	2014-08-21	2014-09-03	2014-08-18	2014-09-04	Political 		3050 K Street NW, Suite 100 Washington, DC 20007 	A35+	PL20 	P3 	Agency, Political, Pol-Issue 	Dave Clark 	T-DC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	5	SENATE MAJORITY PAC 	ISS/Senate Majority PAC 
WBTV_14138401446790	Freedom Partners Action Fund	Freedom Partners	Smart Media Group	1208303 	07452287 	NCC22C 	2014-10-22	2014-10-28	2014-10-17	2014-10-17	Political 		1427 Leslie Avenue Alexandria, VA 22301 	A35+	PL20 	P3 	Agency, Political, Pol-Issue 	Dave Clark 	T-DC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	FREEDOM PRT ACT FUND 	ISS/Freedom Partners 
WBTV_14141796441604	Crossroads GPS	Crossroads GPS	Main Street Media	1158526 	07253349 	1819 	2014-10-21	2014-10-27	2014-10-24	2014-10-24	Political 		PO Box 25093 Alexandria, VA 22313 	A35+	PL20 	P3 	Agency, Political, Pol-Issue 	Dave Clark 	T-DC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	9	CROSSROADS GPS 	ISS/Crossroads GPS 
WBTV_14141834195617	Martin for Chief	Martin M/R/Judge/North Carolina	Pinpoint Media	1197239 	07402949 	326 	2014-10-28	2014-11-04	2014-09-25	2014-10-24	Political 		163 West Main Street Dothan, AL 36301 	A35+	PL520 	P3 	Agency, Political, Pol-Candidate 	Dave Clark 	T-DC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	MARTIN FOR CHIEF 	POL/Martin, M/R/Judge/North Carolina 
WBTV_14146783815418	Tillis 4 Senate	Tillis T/R/Senate/NC	American Media and Advocacy Group	1177248 	07320373 	4895 	2014-10-14	2014-10-20	2014-08-18	2014-10-21	Political 		815 Slaters Lane Alexandria, VA 22314 	A35-64	PL820 	P5 	Agency, Political, Pol-Candidate 	Dave Clark 	T-DC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	6	TILLIS 4 SENATE 	POL/Tillis, T/R/Senate/NC 
WCAX-TV_14127739250051	NY Dems	New York State Democratic Committee	AKPD Message and Media	6574 	7429836 		2014-10-08	2014-10-12			GENERAL 		730 Franklin N. Street Chicago, IL 60654 	A35+	Issues/Propositions 	P-2 	POL, AGY, POL-ISS 	WCAX Chicago HRP AE 	N-CHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	NY Dems 	New York Democratic State Committe 
WCAX-TV_14138957469152	Ann Kuster 4 Congress	Kusterlpolldlcongress	Greer Margolis Mitchell and Burns	6155 	7303315 	3039 					GENERAL 		1010 Wisconsin Avenue NW Washington, DC 20007 	A35+	Candidates 	P-i 	AGY, POL, POL-CAND 	WCAX HRP Washington DC AE 	N-DC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 				1	Ann 4 Kuster Congress 	KusterlPollDlCongress 
WCAX-TV_14138958615675	Woolf for Congress	Woolflpolldlcongress	Canal Partners Media	6159 	7305713 	2645 	2014-08-12	2014-08-18			GENERAL 		25 Whitlock Place SW Marietta, GA 30064 	A35+	Candidates 	N/A 	AGY, POL, POL-CAND 	Washington DC AE 	HRP 	N-DC 							00:15:00 		1	2	Woolf Congress for 	WoolflPollDlCongress 
WCAX-TV_14138958621416	Woolf for Congress	Woolf/D/Congress	Buying Time	6645 	7454565 	3857 				2014-10-20	GENERAL 		650 Avenue Massachusetts NW DC 20001 	A35+	Candidates 	P-i 	AGY, POL, POL-CAND 	WCAX DC Washington AE 	HRP 	N-DC 							00:15:00 			3	Woolf for Congress 	WoolflPol/D/Congress 
WCAX-TV_14138958629127	Woolf for Congress	Woolf Pol Dlcongress	Canal Partners Media	6194 	7319227 	2650 					GENERAL 		25 Whitlock Place SW Marietta, GA 30064 	A35+	Candidates 	P-2 	AGY, POL-CAND POL, 	WCAX 	HRP Washington DC AE 	N-DC 							00:15:00 		1	2	Woolf Congress for 	Woolf!Pol!DlCongress 
WCAX-TV_14146733658623	Phil Scott for Lt Gov	Scott/Poi/Rjltg Vnt	Hen House Media	6637 			2014-10-20	2014-11-02	2014-10-16	2014-10-16	GENERAL 		57 Commerce Ave Ste 3 Burlington, South VT 05403 	A25-54	Candidates 	P-i 	POL, AGY, POL-CAND 	WCAx Nick Hasenecz 	L-BUR 	LOC 		Broadcast	EOM/EOC 	15%			00:15:00 		1	2	Phil Scott for Lieutenant Governor 	Scott/PoI/RJLtG0vNT 
WCPO-TV_13989557910140	Friends of John Boehner	Boehner/Republican/US Congress	Crossroads Media	407320 		1664 	2014-04-29	2014-05-06	2014-04-29	2014-04-29	GENERAL 		66 Canal Center Plaza - Suite 555 Alexandria, VA 22314-1576 	A25-54	PL Federal Candidate 	P-4 	POL, POL, CAND 	Amy McCreary 	EWSDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	2	Friends of John Boehner 	Boehner/Republican/US Congress 
WCPO-TV_14037175154677	McConnell Senate Committee	McConnell Republican Senator	Mentzer Media Services	408788 		623 	2014-05-09	2014-05-15	2014-06-25	2014-06-25	GENERAL 		600 Fairmont Avenue - Suite #306 Towson, MD 21204 	A35+	PL Federal Candidate 	P-1 	POL, POL, CAND 	Amy McCreary 	EWSDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	2	McConnell Senate Committee 	McConnell / Republican / Senator 
WCPO-TV_14057197878756	Alison for KY	Lundergan Grimes/Democrat/US Senate	Buying Time	420510 		3197 	2014-07-22	2014-07-28	2014-07-17	2014-07-18	GENERAL 		650 Massachusetts Avenue NW - Suite 210 Washington, DC 20001 	A25-54	PL Federal Candidate 	P-3 	POL, POL, CAND 	Amy McCreary 	EWSDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	2	Alison for KY 	Lundergan-Grimes/Democrat/US Senate 
WCPO-TV_14066523846914	Kentucky Opportunity Coalition	Kentucky Opportunity Coalition	Main Street Media	410494 		1772 	2014-08-19	2014-08-26	2014-07-29	2014-07-29	GENERAL 		P. O. Box 25093 Alexandria, VA 22313 	A25-54	PL Non-Ballot Issue 	P-4 	POL, POL, ISS Ballot 	Amy McCreary 	EWSDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	2	Kentucky Opportunity Coalition 	Kentucky Opportunity Coalition 
WCPO-TV_14085450468692	Kentucky Opportunity Coalition	Kentucky Opportunity Coalition	Main Street Media	410496 		1774 	2014-08-26	2014-09-03	2014-08-20	2014-08-20	GENERAL 		P. O. Box 25093 Alexandria, VA 22313 	A25-54	PL Non-Ballot Issue 	P-4 	POL, POL, ISS Ballot 	Amy McCreary 	EWSDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	3	Kentucky Opportunity Coalition 	Kentucky Opportunity Coalition 
WCPO-TV_14092324870141	Luken for Probate Judge	Luken/Democrat/Probate Judge	SMV Media	427394 			2014-10-06	2014-10-12	2014-08-27	2014-08-27	GENERAL 		8430 Willow Run Court Cincinnati, OH 45243 	A25-54	PL State Candidate 	DEF 	POL, POL, CAND 	Amy McCreary 	EWSDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	2	Luken for Probate Judge 	Luken/Democrat/Probate Judge 
WCPO-TV_14099365173948	McConnell Senate Committee	McConnell Republican Senator	Mentzer Media Services	428232 		1163 	2014-09-03	2014-09-09	2014-09-02	2014-09-05	GENERAL 		600 Fairmont Avenue - Suite #306 Towson, MD 21204 	A35+	PL Federal Candidate 	P-1 	POL, POL, CAND 	Amy McCreary 	EWSDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	5	McConnell Senate Committee 	McConnell / Republican / Senator 
WCPO-TV_14120931588897	McConnell Senate Committee	McConnell Republican Senator	Mentzer Media Services	433736 		1354 	2014-09-29	2014-10-06	2014-09-26	2014-09-30	GENERAL 		600 Fairmont Avenue - Suite #306 Towson, MD 21204 	A35+	PL Federal Candidate 	P-1 	POL, POL, CAND 	Amy McCreary 	EWSDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	4	McConnell Senate Committee 	McConnell / Republican / Senator 
WCPO-TV_14122676094058	Alison for KY	Lundergan Grimes/Democrat/US Senate	Buying Time	434536 		3657 	2014-09-30	2014-10-06	2014-10-02	2014-10-02	GENERAL 		650 Massachusetts Avenue NW - Suite 210 Washington, DC 20001 	A25-54	PL Federal Candidate 	P-3 	POL, POL, CAND 	Amy McCreary 	EWSDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	2	Alison for KY 	Lundergan-Grimes/Democrat/US Senate 
WCPO-TV_14126044437494	McConnell Senate Committee	McConnell Republican Senator	Mentzer Media Services	435536 		1357 	2014-10-07	2014-10-13	2014-10-06	2014-10-06	GENERAL 		600 Fairmont Avenue - Suite #306 Towson, MD 21204 	A35+	PL Federal Candidate 	P-1 	POL, POL, CAND 	Amy McCreary 	EWSDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	2	McConnell Senate Committee 	McConnell / Republican / Senator 
WCPO-TV_14126073599376	Crossroads GPS KY	Crossroads GPS	Main Street Media	428398 		2058 	2014-10-07	2014-10-13	2014-09-03	2014-09-03	GENERAL 		P. O. Box 25093 Alexandria, VA 22313 	A25-54	PL Non-Ballot Issue 	P-1 	POL, POL, ISS 	Amy McCreary 	EWSDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	3	Crossroads GPS KY 	Crossroads GPS 
WCPO-TV_14128696359113	Mike Dewine for AG	Dewine Republican Attorney General	SRCP Media	434402 		628 	2014-10-07	2014-10-13	2014-09-29	2014-10-09	GENERAL 		201 N Union Street - Suite 200 Alexandria, VA 22314 	A25-54	PL State Candidate 	P-1 	POL, POL, CAND 	Amy McCreary 	EWSDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	3	Mike DeWine for AG 	DeWine / Republican / Attorney General 
WCPO-TV_14132302076340	Kentuckians for Strong Leadership	Kentuckians for Strong Leadership	Main Street Media	433245 		2116 	2014-10-14	2014-10-20	2014-09-25	2014-09-25	GENERAL 		P. O. Box 25093 Alexandria, VA 22313 	A25-54	PL Non-Ballot Issue 	P-3 	POL, POL, ISS Ballot 	Amy McCreary 	EWSDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	2	Kentuckians for Strong Leadership 	Kentuckians for Strong Leadership 
WCPO-TV_14134008464005	Judge Amy Searcy Committee General Electioon	Searcy/Republican/Hamilton County Court	Joey Adams Media Chelsea Erhert	437123 			2014-10-29	2014-11-03	2014-10-15	2014-10-15	GENERAL 		Chelsea Erhert 3270 Linwood Avenue Cincinnati, OH 45226 	A35+	PL State Candidate 	P-3 	POL, POL, CAND 	Brad Wagner 	WCPON 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	2	Judge Amy Searcy Committee - General Electioon 	Searcy/Republican/Hamilton County Court 
WCSH_14055396535796	Keep My TV Org	NAB	Gannett Television	903006J 		Keep My TV 	2014-07-14	2014-09-07	2014-07-11	2014-07-15	Political 		7950 Jones Branch Drive McLean, VA 22107 	A25-54	MD-Television/Pay Per 	P01-STN 	AGY, GEN, GEN 	Gannett House 	WCSH 	LOC 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	4637 	20148AG 	1	1	Keep My TV 	NAB 
WCSH_14062984491971	Bellows for Senate	Bellows D US Senate	Buying Time	909495 	07292105 	3210 	2014-07-29	2014-08-04	2014-07-25	2014-07-25	Political 		650 Massachusetts Ave. N.W. , Suite 210 Washington, DC 20001 	A35+	PL-US Senate 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		2118AG 	1	5	BELLOWS FOR SENATE 	Bellows / D / US Senate 
WCSH_14064916635745	Michaud for Maine	Michaud M D Governor ME	Greer Margolis Mitchell and Burns	909932 	07290687 	3209 	2014-10-28	2014-11-03	2014-07-25	2014-07-25	Political 		3050 K Street NW Washington, DC 20007 	A35+	PL- State Governor 	P05-SB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	WEEKLY 	15%		00:15:00 		1700AG 	1	4	MICHAUD FOR MAINE 	Michaud, M / D / Governor (ME) 
WCSH_14064916645056	Michaud for Maine	Michaud M D Governor ME	Greer Margolis Mitchell and Burns	909909 	07290692 	3203 	2014-09-16	2014-09-22	2014-07-25	2014-07-25	Political 		3050 K Street NW Washington, DC 20007 	A35+	PL- State Governor 	P05-SB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	WEEKLY 	15%		00:15:00 		1700AG 	1	3	MICHAUD FOR MAINE 	Michaud, M / D / Governor (ME) 
WCSH_14071641335562	Bellows for Senate	Bellows D US Senate	Buying Time	913342 	07299681 	3289 	2014-08-05	2014-08-11	2014-08-01	2014-08-01	Political 		650 Massachusetts Ave. N.W. , Suite 210 Washington, DC 20001 	A35+	PL-US Senate 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		2118AG 	1	3	BELLOWS FOR SENATE 	Bellows / D / US Senate 
WCSH_14071641986675	Michaud for Maine	Michaud M D Governor ME	Greer Margolis Mitchell and Burns	913356 	07299578 	3284 	2014-08-05	2014-08-11	2014-08-01	2014-08-01	Political 		3050 K Street NW Washington, DC 20007 	A35+	PL- State Governor 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	WEEKLY 	15%		00:15:00 		1700AG 	1	2	MICHAUD FOR MAINE 	Michaud, M / D / Governor (ME) 
WCSH_14091660821674	RGA	Republican Governors Association	National Media	918774 	07309992 	4975 	2014-10-21	2014-10-27	2014-08-15	2014-08-15	Political 		815 Slaters Lane Alexandria, VA 22314 	A35-64	IS-Issue/Non 	P02-FTB 	AGY, (POL) Political, (POL) Issue 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:00:00 			1	5	RGA 10/21 	Republican Governors Association 
WCSH_14091660825614	RGA	Republican Governors Association	National Media	918785 	07309993 	4976 	2014-10-28	2014-11-04	2014-08-15	2014-08-15	Political 		815 Slaters Lane Alexandria, VA 22314 	A35-64	IS-Issue/Non 	P02-FTB 	AGY, (POL) Political, (POL) Issue 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:00:00 			1	6	RGA 10/28 	Republican Governors Association 
WCSH_14099376254598	American Unity PAC	American Unity PAC	HVT Marketing	928067 	07345568 		2014-09-08	2014-09-14	2014-09-05	2014-09-05	Political 		566 W14523 Janesville Road Muskegon, WI 53150 	A25-54	IS-Candidate/US Senate 	P02-FTB 	AGY, (POL) Political, (POL) Issue 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	1	AM Unity Pac 	American Unity PAC 
WCSH_14110513558707	Collins for Senate	Collins US Sen R	Mentzer Media Services	931604 	07369914 	1243 	2014-09-16	2014-09-22	2014-09-15	2014-09-17	Political 		600 Fairmount Ave. Suite 306 Towson, MD 21286 	A35+	PL-US Senate 	P05-SB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		3924AG 	1	6	COLLINS FOR SENATE 	Collins US Sen-R 
WDIV-TV_13995624452939	Senate Majority PAC	Senate Majority PAC	Waterfront Strategies	316778 	07104726 	2620 	2014-03-24	2014-03-30	2014-04-01	2014-04-01	GENERAL 		1010 Wisconsin Avenue NW Washington, DC 20007 	A35+	PL-Non-Ballot-Related 	P-2 	AGY, POL, ISSUE 	Nick Welte 	PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	SENATE MAJORITY PAC 	ISS/Senate Majority PAC 
WCSH_14116506950748	Collins for Senate	Collins US Sen R	Mentzer Media Services	937912 	07399223 	1284 	2014-09-30	2014-10-06	2014-09-24	2014-09-24	Political 		600 Fairmount Ave. Suite 306 Towson, MD 21286 	A35+	PL-US Senate 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		3924AG 	1	8	COLLINS FOR SENATE 	Collins US Sen-R 
WCSH_14121914514598	Poliquin 4 Congress	Poliquin R Congress ME	Littlefield Consulting Services	931511 	07369578 		2014-09-16	2014-09-29	2014-09-15	2014-09-17	Political 		455 Massachusetts Ave. NW Washington, DC 20001 	A25-54	PL-State/Local 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	POLIQUIN 4 CONGRESS 	Poliquin / R / Congress / ME 
WCSH_14121914847363	NRCC	NRCC IE	National Media	942001 	07420638 	5437 	2014-10-28	2014-11-03	2014-09-29	2014-09-29	Political 		815 Slaters Lane Alexandria, VA 22314 	A35-64	IS-Issue/Candidate 	P02-FTB 	AGY, (POL) Political, (POL) Issue 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	51681 		1	4	NRCC IE 2014 10/28 	NRCC-IE 
WCSH_14121969046074	Michaud for Maine	Michaud M D Governor ME	Greer Margolis Mitchell and Burns	909998 	07290712 	3208 	2014-10-21	2014-10-27	2014-07-25	2014-09-30	Political 		3050 K Street NW Washington, DC 20007 	A35+	PL- State Governor 	P05-SB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	WEEKLY 	15%		00:15:00 		1700AG 	1	4	MICHAUD FOR MAINE 	Michaud, M / D / Governor (ME) 
WCSH_14126148656820	Poliquin 4 Congress	Poliquin R Congress ME	Littlefield Consulting Services	944049 	07424889 		2014-10-27	2014-11-02	2014-10-02	2014-10-03	Political 		455 Massachusetts Ave. NW Washington, DC 20001 	A35+	PL-State/Local 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	POLIQUIN 4 CONGRESS 	Poliquin / R / Congress / ME 
WCSH_14126160110074	Lepage 4 Gov	Paul Lepage Gov REP	Littlefield Consulting Services	943860 	07423328 		2014-10-27	2014-11-02	2014-10-02	2014-10-03	Political 		455 Massachusetts Ave. NW Washington, DC 20001 	A35+	PL-State/Local 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	LEPAGE 4 GOV 10/27 	Paul Lepage Gov Rep 
WCSH_14140119203571	Lepage 4 Gov	Paul Lepage Gov REP	Littlefield Consulting Services	950652 	07448461 		2014-10-27	2014-11-02	2014-10-21	2014-10-21	Political 		455 Massachusetts Ave. NW Washington, DC 20001 	A35+	PL- State Governor 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	4	LEPAGE 4 GOV ADD 	Paul Lepage Gov Rep 
WDIV-TV_13995622786646	Senate Majority PAC	Senate Majority PAC	Waterfront Strategies	321175 	07165819 	2706 	2014-05-06	2014-05-19	2014-05-02	2014-05-06	GENERAL 		1010 Wisconsin Avenue NW Washington, DC 20007 	A35+	PL-Non-Ballot-Related 	P-2 	AGY, POL, ISSUE 	Nick Welte 	PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	4	SENATE MAJORITY PAC 	ISS/Senate Majority PAC 
WDIV-TV_13995650861098	Americans for Prosperity	Americans for Prosperity	Target Enterprises	309786 	07028636 	755 (ANTI-PETERS SENATE RACE) 	2014-01-21	2014-01-27	2014-04-01	2014-04-01	GENERAL 		15260 Ventura Blvd Ste 1240 Sherman Oaks, CA 91403 	A35+	PL-Non-Ballot-Related 	P-2 	AGY, POL, ISSUE 	Maria Casey 	LAX 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	755 AM 4 PROSPERITY 	ISS/Americans for Prosperity 
WDIV-TV_13995650960395	Americans for Prosperity	Americans for Prosperity	Target Enterprises	309809 	07028668 	756 	2014-01-28	2014-02-03	2014-04-01	2014-04-01	GENERAL 		15260 Ventura Blvd Ste 1240 Sherman Oaks, CA 91403 	A35+	PL-Non-Ballot-Related 	P-2 	AGY, POL, ISSUE 	Maria Casey 	LAX 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	756 AM 4 PROSPERITY 	ISS/Americans for Prosperity 
WDIV-TV_13999856750050	Afscme People	AFSCME	Waterfront Strategies	319942 	07153287 	2668 	2014-04-21	2014-05-01	2014-04-17	2014-04-18	GENERAL 		1010 Wisconsin Avenue NW Washington, DC 20007 	A25-54	PA-Democrat,PL-Non-Ballot-Related 	P-2 	AGY, POL, ISSUE 	Kristen Waskie 	PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	AFSCME PEOPLE 	ISS/AFSCME 
WDIV-TV_13999972778713	Peters for Senate	Peters for Senate	Screen Strategies Media	319524 	07149020 	342 	2014-04-16	2014-04-22	2014-04-14	2014-05-13	GENERAL 		15409 Whitechapel Ct Centreville, VA 20120 	A25-54	PL-Senate-Democrat 	P-2 	AGY, GEN, GEN 	Nick Welte 	PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	PETERS FOR SENATE 	POL/Peters for Senate 
